"Town","FIPS","Year","Year Submitted","Town Profile Year","Rank","Variable","Measure Type","Value"
"Sterling","0901573420",2014,2014,2016,"2","Employer","Name","Detotec North America"
"Sterling","0901573420",2014,2014,2016,"3","Employer","Name","Choice Tire"
"Sterling","0901573420",2014,2014,2016,"4","Employer","Name","Dubois Chemicals"
"Sterling","0901573420",2014,2014,2016,"5","Employer","Name","Nustone MFG + Distribution"
"Sterling","0901573420",2016,2017,2017,"1","Employer","Name","Sterling Community School"
"Sterling","0901573420",2016,2017,2017,"2","Employer","Name","Maxam Initiation Systems"
"Sterling","0901573420",2016,2017,2017,"3","Employer","Name","Westmark Imprintables, Inc."
"Sterling","0901573420",2016,2017,2017,"4","Employer","Name","Dubois Chemicals"
"Sterling","0901573420",2016,2017,2017,"5","Employer","Name","Detotec North America"
"Stonington","0901173770",2014,2014,2016,"1","Employer","Name","Davis Standard LLC"
"Stonington","0901173770",2014,2014,2016,"2","Employer","Name","LCS Westminster Partnership"
"Stonington","0901173770",2014,2014,2016,"3","Employer","Name","Zachry Nuclear Engineering"
"Stonington","0901173770",2014,2014,2016,"4","Employer","Name","McQuades Market Inc."
"Stonington","0901173770",2014,2014,2016,"5","Employer","Name","Big Y"
"Stonington","0901173770",2016,2017,2017,"1","Employer","Name","Davis Standard LLC"
"Stonington","0901173770",2016,2017,2017,"2","Employer","Name","McQuades Market Inc."
"Stonington","0901173770",2016,2017,2017,"3","Employer","Name","Big Y"
"Stonington","0901173770",2016,2017,2017,"4","Employer","Name","Zachry Nuclear Engineering"
"Stonington","0901173770",2016,2017,2017,"5","Employer","Name","Red 36"
"Stratford","0900174190",2014,2014,2016,"1","Employer","Name","Sikorsky Aircraft Corp"
"Stratford","0900174190",2014,2014,2016,"2","Employer","Name","UPS Customer Ctr"
"Stratford","0900174190",2014,2014,2016,"3","Employer","Name","William B Meyer Inc"
"Stratford","0900174190",2014,2014,2016,"4","Employer","Name","Ashcroft Inc"
"Stratford","0900174190",2014,2014,2016,"5","Employer","Name","Lord Chamberlain Nursing-Rehab"
"Stratford","0900174190",2016,2017,2017,"1","Employer","Name","Sikorsky Aircraft"
"Stratford","0900174190",2016,2017,2017,"2","Employer","Name","Ashcrogt"
"Stratford","0900174190",2016,2017,2017,"3","Employer","Name","APTAR"
"Stratford","0900174190",2016,2017,2017,"4","Employer","Name","FedEx"
"Stratford","0900174190",2016,2017,2017,"5","Employer","Name","UPS"
"Suffield","0900374540",2014,2014,2016,"1","Employer","Name","Corrections Deparment"
"Suffield","0900374540",2014,2014,2016,"2","Employer","Name","Walker Reception Ctr"
"Suffield","0900374540",2014,2014,2016,"3","Employer","Name","Robert W Baker Nursery Inc"
"Suffield","0900374540",2014,2014,2016,"4","Employer","Name","Suffield House"
"Suffield","0900374540",2014,2014,2016,"5","Employer","Name","Kongsberg Automotive"
"Suffield","0900374540",2014,2014,2017,"1","Employer","Name","Corrections Deparment"
"Suffield","0900374540",2014,2014,2017,"2","Employer","Name","Walker Reception Ctr"
"Suffield","0900374540",2014,2014,2017,"3","Employer","Name","Robert W Baker Nursery Inc"
"Suffield","0900374540",2014,2014,2017,"4","Employer","Name","Suffield House"
"Suffield","0900374540",2014,2014,2017,"5","Employer","Name","Kongsberg Automotive"
"Thomaston","0900575730",2014,2014,2016,"1","Employer","Name","Kube Tech Custom Molding"
"Thomaston","0900575730",2014,2014,2016,"2","Employer","Name","Ward Leonard Electric Co Inc"
"Thomaston","0900575730",2014,2014,2016,"3","Employer","Name","Stewart EFI LLC"
"Thomaston","0900575730",2014,2014,2016,"4","Employer","Name","Whyco Finishing Tech Llc"
"Thomaston","0900575730",2014,2014,2016,"5","Employer","Name","Quality Rolling & Deburring Co"
"Thomaston","0900575730",2014,2014,2017,"1","Employer","Name","Kube Tech Custom Molding"
"Thomaston","0900575730",2014,2014,2017,"2","Employer","Name","Ward Leonard Electric Co Inc"
"Thomaston","0900575730",2014,2014,2017,"3","Employer","Name","Stewart EFI LLC"
"Thomaston","0900575730",2014,2014,2017,"4","Employer","Name","Whyco Finishing Tech Llc"
"Thomaston","0900575730",2014,2014,2017,"5","Employer","Name","Quality Rolling & Deburring Co"
"Thompson","0901575870",2014,2014,2016,"1","Employer","Name","Thompson Public School"
"Thompson","0901575870",2014,2014,2016,"2","Employer","Name","Mary R. Fisher Elementary School"
"Thompson","0901575870",2014,2014,2016,"3","Employer","Name","Superior Bakery"
"Thompson","0901575870",2014,2014,2016,"4","Employer","Name","NORAMPAC Thompson"
"Thompson","0901575870",2014,2014,2016,"5","Employer","Name","Numa Tool"
"Thompson","0901575870",2014,2014,2017,"1","Employer","Name","Thompson Public School"
"Thompson","0901575870",2014,2014,2017,"2","Employer","Name","Mary R. Fisher Elementary School"
"Thompson","0901575870",2014,2014,2017,"3","Employer","Name","Superior Bakery"
"Thompson","0901575870",2014,2014,2017,"4","Employer","Name","NORAMPAC Thompson"
"Thompson","0901575870",2014,2014,2017,"5","Employer","Name","Numa Tool"
"Tolland","0901376290",2014,2014,2016,"1","Employer","Name","Town of Tolland"
"Tolland","0901376290",2014,2014,2016,"2","Employer","Name","Gerber Scientific"
"Tolland","0901376290",2014,2014,2016,"3","Employer","Name","Woodlake (Assisted Living)"
"Tolland","0901376290",2014,2014,2016,"4","Employer","Name","Big Y"
"Tolland","0901376290",2014,2014,2016,"5","Employer","Name","CNC Software"
"Tolland","0901376290",2016,2017,2017,"1","Employer","Name","Town of Tolland"
"Tolland","0901376290",2016,2017,2017,"2","Employer","Name","Gerber Scientific"
"Tolland","0901376290",2016,2017,2017,"3","Employer","Name","Woodlake (Assisted Living)"
"Tolland","0901376290",2016,2017,2017,"4","Employer","Name","Big Y"
"Tolland","0901376290",2016,2017,2017,"5","Employer","Name","CNC Software"
"Torrington","0900576570",2014,2014,2016,"1","Employer","Name","Charlotte Hungerford Hospital"
"Torrington","0900576570",2014,2014,2016,"2","Employer","Name","White Flower Farm Inc"
"Torrington","0900576570",2014,2014,2016,"3","Employer","Name","VNA Health Care Inc"
"Torrington","0900576570",2014,2014,2016,"4","Employer","Name","Walmart"
"Torrington","0900576570",2014,2014,2016,"5","Employer","Name","Valerie Manor"
"Torrington","0900576570",2014,2014,2017,"1","Employer","Name","Charlotte Hungerford Hospital"
"Torrington","0900576570",2014,2014,2017,"2","Employer","Name","White Flower Farm Inc"
"Torrington","0900576570",2014,2014,2017,"3","Employer","Name","VNA Health Care Inc"
"Torrington","0900576570",2014,2014,2017,"4","Employer","Name","Walmart"
"Torrington","0900576570",2014,2014,2017,"5","Employer","Name","Valerie Manor"
"Trumbull","0900177200",2014,2014,2016,"1","Employer","Name","Unilever"
"Trumbull","0900177200",2014,2014,2016,"2","Employer","Name","Cooper Surgical Inc."
"Trumbull","0900177200",2014,2014,2016,"3","Employer","Name","Genesis HealthCare - St. Joseph's Center"
"Trumbull","0900177200",2014,2014,2016,"4","Employer","Name","Affinion Group"
"Trumbull","0900177200",2014,2014,2016,"5","Employer","Name","Target Corp"
"Trumbull","0900177200",2014,2014,2017,"1","Employer","Name","Unilever"
"Trumbull","0900177200",2014,2014,2017,"2","Employer","Name","Cooper Surgical Inc."
"Trumbull","0900177200",2014,2014,2017,"3","Employer","Name","Genesis HealthCare - St. Joseph's Center"
"Trumbull","0900177200",2014,2014,2017,"4","Employer","Name","Affinion Group"
"Trumbull","0900177200",2014,2014,2017,"5","Employer","Name","Target Corp"
"Union","0901377830",2014,2014,2016,"1","Employer","Name","Select Seeds Antique Flowers"
"Union","0901377830",2014,2014,2016,"2","Employer","Name","Transportation Dept-Highway"
"Union","0901377830",2014,2014,2016,"3","Employer","Name","Traveler Restaurant"
"Union","0901377830",2014,2014,2016,"4","Employer","Name","Union Elementary School"
"Union","0901377830",2014,2014,2016,"5","Employer","Name","Union First Selectman"
"Union","0901377830",2016,2017,2017,"1","Employer","Name","Town of Union - BOE"
"Union","0901377830",2016,2017,2017,"2","Employer","Name","Camper Inn"
"Union","0901377830",2016,2017,2017,"3","Employer","Name","Joseph Gnazzo Co, Inc"
"Union","0901377830",2016,2017,2017,"4","Employer","Name","Chappell Tire Services"
"Union","0901377830",2016,2017,2017,"5","Employer","Name","Traveler Restaurant"
"Vernon","0901378250",2014,2014,2016,"1","Employer","Name","Town of Vernon"
"Vernon","0901378250",2014,2014,2016,"2","Employer","Name","Rockville Hospital"
"Vernon","0901378250",2014,2014,2016,"3","Employer","Name","Soldream Inc"
"Vernon","0901378250",2014,2014,2016,"4","Employer","Name","Stop and Shop"
"Vernon","0901378250",2014,2014,2016,"5","Employer","Name","Ano-coil Corp"
"Vernon","0901378250",2014,2014,2017,"1","Employer","Name","Town of Vernon"
"Vernon","0901378250",2014,2014,2017,"2","Employer","Name","Rockville Hospital"
"Vernon","0901378250",2014,2014,2017,"3","Employer","Name","Soldream Inc"
"Vernon","0901378250",2014,2014,2017,"4","Employer","Name","Stop and Shop"
"Vernon","0901378250",2014,2014,2017,"5","Employer","Name","Ano-coil Corp"
"Voluntown","0901178600",2014,2014,2016,"1","Employer","Name","Voluntown Elementary School"
"Voluntown","0901178600",2014,2014,2016,"2","Employer","Name","Dunkin' Donuts"
"Voluntown","0901178600",2014,2014,2016,"3","Employer","Name","Bronson True Value"
"Voluntown","0901178600",2014,2014,2016,"4","Employer","Name","Voluntown Building Official"
"Voluntown","0901178600",2014,2014,2016,"5","Employer","Name","Pachaug Animal Hospital"
"Voluntown","0901178600",2014,2014,2017,"1","Employer","Name","Voluntown Elementary School"
"Voluntown","0901178600",2014,2014,2017,"2","Employer","Name","Dunkin' Donuts"
"Voluntown","0901178600",2014,2014,2017,"3","Employer","Name","Bronson True Value"
"Voluntown","0901178600",2014,2014,2017,"4","Employer","Name","Voluntown Building Official"
"Voluntown","0901178600",2014,2014,2017,"5","Employer","Name","Pachaug Animal Hospital"
"Wallingford","0900978740",2014,2014,2016,"1","Employer","Name","Masonicare Health Ctr"
"Wallingford","0900978740",2014,2014,2016,"2","Employer","Name","Quest Diagnostics"
"Wallingford","0900978740",2014,2014,2016,"3","Employer","Name","Gaylord Hospital"
"Wallingford","0900978740",2014,2014,2016,"4","Employer","Name","Walmart Supercenter"
"Wallingford","0900978740",2014,2014,2016,"5","Employer","Name","Cytec Industries Inc"
"Wallingford","0900978740",2016,2017,2017,"1","Employer","Name","Anthem BC/BS"
"Wallingford","0900978740",2016,2017,2017,"2","Employer","Name","Town of Wallingford"
"Wallingford","0900978740",2016,2017,2017,"3","Employer","Name","Manonicare"
"Wallingford","0900978740",2016,2017,2017,"4","Employer","Name","Bristol-Myers Squibb"
"Wallingford","0900978740",2016,2017,2017,"5","Employer","Name","Verizon Wireless"
"Warren","0900579510",2014,2014,2016,"1","Employer","Name","Northwest Paint & Lumber"
"Warren","0900579510",2014,2014,2016,"2","Employer","Name","Kitchen Center"
"Warren","0900579510",2014,2014,2016,"3","Employer","Name","Mountain Lake Bible Camps"
"Warren","0900579510",2014,2014,2016,"4","Employer","Name","Hopkins Inn of Lake Waramaug"
"Warren","0900579510",2014,2014,2016,"5","Employer","Name","Warren Fire Dept"
"Warren","0900579510",2016,2017,2017,"1","Employer","Name","Hopkins Inn"
"Warren","0900579510",2016,2017,2017,"2","Employer","Name","Hopkins Vineyard"
"Warren","0900579510",2016,2017,2017,"3","Employer","Name","Arbor Services of CT"
"Warren","0900579510",2016,2017,2017,"4","Employer","Name","Siddal Heating & Cooling"
"Warren","0900579510",2016,2017,2017,"5","Employer","Name",-9999
"Washington","0900579720",2014,2014,2016,"1","Employer","Name","Board of Education - Region 12"
"Washington","0900579720",2014,2014,2016,"2","Employer","Name","Gelnholme School - Devereux"
"Washington","0900579720",2014,2014,2016,"3","Employer","Name","The Gunnery School"
"Washington","0900579720",2014,2014,2016,"4","Employer","Name","Rumsey Hall School"
"Washington","0900579720",2014,2014,2016,"5","Employer","Name","Washington Montessori School"
"Washington","0900579720",2016,2017,2017,"1","Employer","Name","Gunnery School"
"Washington","0900579720",2016,2017,2017,"2","Employer","Name","Rumsey Region Schools"
"Washington","0900579720",2016,2017,2017,"3","Employer","Name","Shepaug Region12 School"
"Washington","0900579720",2016,2017,2017,"4","Employer","Name","Glenholme Deveraux School"
"Washington","0900579720",2016,2017,2017,"5","Employer","Name","Washington Supply Comp"
"Waterbury","0900980070",2014,2014,2016,"1","Employer","Name","City of Waterbury"
"Waterbury","0900980070",2014,2014,2016,"2","Employer","Name","Waterbury Hospital"
"Waterbury","0900980070",2014,2014,2016,"3","Employer","Name","Saint Mary's Hospital"
"Waterbury","0900980070",2014,2014,2016,"4","Employer","Name","Naugatuck Valley Community College"
"Waterbury","0900980070",2014,2014,2016,"5","Employer","Name","New Oppurtunities of Waterbury"
"Waterbury","0900980070",2014,2014,2017,"1","Employer","Name","City of Waterbury"
"Waterbury","0900980070",2014,2014,2017,"2","Employer","Name","Waterbury Hospital"
"Waterbury","0900980070",2014,2014,2017,"3","Employer","Name","Saint Mary's Hospital"
"Waterbury","0900980070",2014,2014,2017,"4","Employer","Name","Naugatuck Valley Community College"
"Waterbury","0900980070",2014,2014,2017,"5","Employer","Name","New Oppurtunities of Waterbury"
"Waterford","0901180280",2014,2014,2016,"1","Employer","Name","Dominion Millstone Power Sta"
"Waterford","0901180280",2014,2014,2016,"2","Employer","Name","Walmart Supercenter"
"Waterford","0901180280",2014,2014,2016,"3","Employer","Name","Sonalysts Inc"
"Waterford","0901180280",2014,2014,2016,"4","Employer","Name","Homestead Funding Corp"
"Waterford","0901180280",2014,2014,2016,"5","Employer","Name","Sears"
"Waterford","0901180280",2014,2014,2017,"1","Employer","Name","Dominion Millstone Power Sta"
"Waterford","0901180280",2014,2014,2017,"2","Employer","Name","Walmart Supercenter"
"Waterford","0901180280",2014,2014,2017,"3","Employer","Name","Sonalysts Inc"
"Waterford","0901180280",2014,2014,2017,"4","Employer","Name","Homestead Funding Corp"
"Waterford","0901180280",2014,2014,2017,"5","Employer","Name","Sears"
"Watertown","0900580490",2014,2014,2016,"1","Employer","Name","Siemon Co"
"Watertown","0900580490",2014,2014,2016,"2","Employer","Name","Albea Metal Americas Inc"
"Watertown","0900580490",2014,2014,2016,"3","Employer","Name","Emerson Remote Automation Slns"
"Watertown","0900580490",2014,2014,2016,"4","Employer","Name","Taft School"
"Watertown","0900580490",2014,2014,2016,"5","Employer","Name","Crystal Rock LLC"
"Watertown","0900580490",2014,2014,2017,"1","Employer","Name","Siemon Co"
"Watertown","0900580490",2014,2014,2017,"2","Employer","Name","Albea Metal Americas Inc"
"Watertown","0900580490",2014,2014,2017,"3","Employer","Name","Emerson Remote Automation Slns"
"Watertown","0900580490",2014,2014,2017,"4","Employer","Name","Taft School"
"Watertown","0900580490",2014,2014,2017,"5","Employer","Name","Crystal Rock LLC"
"Westbrook","0900781680",2014,2014,2016,"1","Employer","Name","The Lee Company"
"Westbrook","0900781680",2014,2014,2016,"2","Employer","Name","COROC/Westbrook"
"Westbrook","0900781680",2014,2014,2016,"3","Employer","Name","Pilots Point"
"Westbrook","0900781680",2014,2014,2016,"4","Employer","Name","Water's Edge"
"Westbrook","0900781680",2014,2014,2016,"5","Employer","Name","Westbrook BOE"
"Westbrook","0900781680",2016,2017,2017,"1","Employer","Name","The Lee Company"
"Westbrook","0900781680",2016,2017,2017,"2","Employer","Name","Water's Edge Resort"
"Westbrook","0900781680",2016,2017,2017,"3","Employer","Name","Westbrook - BOE"
"Westbrook","0900781680",2016,2017,2017,"4","Employer","Name","IPC Systems"
"Westbrook","0900781680",2016,2017,2017,"5","Employer","Name","Pilot's Pen Marina"
"West Hartford","0900382590",2014,2014,2016,"1","Employer","Name","Town of West Hartford"
"West Hartford","0900382590",2014,2014,2016,"2","Employer","Name","University of Hartford"
"West Hartford","0900382590",2014,2014,2016,"3","Employer","Name","Wiremold Products Inc."
"West Hartford","0900382590",2014,2014,2016,"4","Employer","Name","Hospital at Hebrew Health Care"
"West Hartford","0900382590",2014,2014,2016,"5","Employer","Name","Triumph Engine Control Systems"
"West Hartford","0900382590",2016,2017,2017,"1","Employer","Name","University of Hartford"
"West Hartford","0900382590",2016,2017,2017,"2","Employer","Name","Town of West Hartford"
"West Hartford","0900382590",2016,2017,2017,"3","Employer","Name","Hospital at Hebrew Healthcare"
"West Hartford","0900382590",2016,2017,2017,"4","Employer","Name","St Marys House"
"West Hartford","0900382590",2016,2017,2017,"5","Employer","Name","Wiremold"
"West Haven","0900982870",2014,2014,2016,"1","Employer","Name","VA Medical Center-West Haven"
"West Haven","0900982870",2014,2014,2016,"2","Employer","Name","Veterans Affairs"
"West Haven","0900982870",2014,2014,2016,"3","Employer","Name","University of New Haven"
"West Haven","0900982870",2014,2014,2016,"4","Employer","Name","Yale University"
"West Haven","0900982870",2014,2014,2016,"5","Employer","Name","Elm City Livery"
"West Haven","0900982870",2014,2014,2017,"1","Employer","Name","VA Medical Center-West Haven"
"West Haven","0900982870",2014,2014,2017,"2","Employer","Name","Veterans Affairs"
"West Haven","0900982870",2014,2014,2017,"3","Employer","Name","University of New Haven"
"West Haven","0900982870",2014,2014,2017,"4","Employer","Name","Yale University"
"West Haven","0900982870",2014,2014,2017,"5","Employer","Name","Elm City Livery"
"Weston","0900183430",2014,2014,2016,"1","Employer","Name","Weston Education Dept"
"Weston","0900183430",2014,2014,2016,"2","Employer","Name","Weston Middle School"
"Weston","0900183430",2014,2014,2016,"3","Employer","Name","Hurlbutt Elementary School"
"Weston","0900183430",2014,2014,2016,"4","Employer","Name","Weston High School"
"Weston","0900183430",2014,2014,2016,"5","Employer","Name","Aspetuck Valley Country Club"
"Weston","0900183430",2016,2017,2017,"1","Employer","Name","Weston - BOE"
"Weston","0900183430",2016,2017,2017,"2","Employer","Name","Town of Weston"
"Weston","0900183430",2016,2017,2017,"3","Employer","Name","Aspetuck Valley County Club"
"Weston","0900183430",2016,2017,2017,"4","Employer","Name","Peters Market"
"Weston","0900183430",2016,2017,2017,"5","Employer","Name","Fairfield County Bank"
"Westport","0900183500",2014,2014,2016,"1","Employer","Name","Bridgewater Associates"
"Westport","0900183500",2014,2014,2016,"2","Employer","Name","Town of Westport, BOE"
"Westport","0900183500",2014,2014,2016,"3","Employer","Name","Westport/Weston YMCA"
"Westport","0900183500",2014,2014,2016,"4","Employer","Name","Town of Westport"
"Westport","0900183500",2014,2014,2016,"5","Employer","Name","Hall-Brooke Foundation"
"Westport","0900183500",2014,2014,2017,"1","Employer","Name","Bridgewater Associates"
"Westport","0900183500",2014,2014,2017,"2","Employer","Name","Town of Westport, BOE"
"Westport","0900183500",2014,2014,2017,"3","Employer","Name","Westport/Weston YMCA"
"Westport","0900183500",2014,2014,2017,"4","Employer","Name","Town of Westport"
"Westport","0900183500",2014,2014,2017,"5","Employer","Name","Hall-Brooke Foundation"
"Wethersfield","0900384900",2014,2014,2016,"1","Employer","Name","Wethersfield Health Care Ctr"
"Wethersfield","0900384900",2014,2014,2016,"2","Employer","Name","Labor Dept"
"Wethersfield","0900384900",2014,2014,2016,"3","Employer","Name","Vna Healthcare Inc"
"Wethersfield","0900384900",2014,2014,2016,"4","Employer","Name","Cox Communications"
"Wethersfield","0900384900",2014,2014,2016,"5","Employer","Name","Corrections Dept"
"Wethersfield","0900384900",2014,2014,2017,"1","Employer","Name","Wethersfield Health Care Ctr"
"Wethersfield","0900384900",2014,2014,2017,"2","Employer","Name","Labor Dept"
"Wethersfield","0900384900",2014,2014,2017,"3","Employer","Name","Vna Healthcare Inc"
"Wethersfield","0900384900",2014,2014,2017,"4","Employer","Name","Cox Communications"
"Wethersfield","0900384900",2014,2014,2017,"5","Employer","Name","Corrections Dept"
"Willington","0901385950",2014,2014,2016,"1","Employer","Name","FedEx Ground"
"Willington","0901385950",2014,2014,2016,"2","Employer","Name","Town of Willington & BOE"
"Willington","0901385950",2014,2014,2016,"3","Employer","Name","TravelCenters of America"
"Willington","0901385950",2014,2014,2016,"4","Employer","Name","Willinton Pizza"
"Willington","0901385950",2014,2014,2016,"5","Employer","Name","CT Dept of Transportation"
"Willington","0901385950",2016,2017,2017,"1","Employer","Name","FedEx Ground"
"Willington","0901385950",2016,2017,2017,"2","Employer","Name","Town of Willington & BOE"
"Willington","0901385950",2016,2017,2017,"3","Employer","Name","TravelCenters of America"
"Willington","0901385950",2016,2017,2017,"4","Employer","Name","Willinton Pizza"
"Willington","0901385950",2016,2017,2017,"5","Employer","Name","Hilltop Restaurant Bar & Banquet"
"Wilton","0900186370",2014,2014,2016,"1","Employer","Name","ASML Lithography Systems"
"Wilton","0900186370",2014,2014,2016,"2","Employer","Name","Bridgewater Assoc"
"Wilton","0900186370",2014,2014,2016,"3","Employer","Name","Deloitte & Touche, LLP"
"Wilton","0900186370",2014,2014,2016,"4","Employer","Name","Wilton Meadows"
"Wilton","0900186370",2014,2014,2016,"5","Employer","Name","DL Ryan Partnership"
"Wilton","0900186370",2014,2014,2017,"1","Employer","Name","ASML Lithography Systems"
"Wilton","0900186370",2014,2014,2017,"2","Employer","Name","Bridgewater Assoc"
"Wilton","0900186370",2014,2014,2017,"3","Employer","Name","Deloitte & Touche, LLP"
"Wilton","0900186370",2014,2014,2017,"4","Employer","Name","Wilton Meadows"
"Wilton","0900186370",2014,2014,2017,"5","Employer","Name","DL Ryan Partnership"
"Winchester","0900586440",2014,2014,2016,"1","Employer","Name","Town of Winchester (including BOE)"
"Winchester","0900586440",2014,2014,2016,"2","Employer","Name","Howmet Corporation"
"Winchester","0900586440",2014,2014,2016,"3","Employer","Name","Electric Motion"
"Winchester","0900586440",2014,2014,2016,"4","Employer","Name","NW CT Community College"
"Winchester","0900586440",2014,2014,2016,"5","Employer","Name","Foothills Visting Nurses"
"Winchester","0900586440",2014,2014,2017,"1","Employer","Name","Town of Winchester (including BOE)"
"Winchester","0900586440",2014,2014,2017,"2","Employer","Name","Howmet Corporation"
"Winchester","0900586440",2014,2014,2017,"3","Employer","Name","Electric Motion"
"Winchester","0900586440",2014,2014,2017,"4","Employer","Name","NW CT Community College"
"Winchester","0900586440",2014,2014,2017,"5","Employer","Name","Foothills Visting Nurses"
"Windham","0901586790",2014,2014,2016,"1","Employer","Name","Windham Public Schools"
"Windham","0901586790",2014,2014,2016,"2","Employer","Name","Eastern CT State University"
"Windham","0901586790",2014,2014,2016,"3","Employer","Name","Wal-Mart Supercenter"
"Windham","0901586790",2014,2014,2016,"4","Employer","Name","Windham Hospital"
"Windham","0901586790",2014,2014,2016,"5","Employer","Name","General Cable"
"Windham","0901586790",2016,2017,2017,"1","Employer","Name","Windham - BOE"
"Windham","0901586790",2016,2017,2017,"2","Employer","Name","Eastern CT State University"
"Windham","0901586790",2016,2017,2017,"3","Employer","Name","Wal-Mart Supercenter"
"Windham","0901586790",2016,2017,2017,"4","Employer","Name","Windham Hospital"
"Windham","0901586790",2016,2017,2017,"5","Employer","Name","General Cable"
"Windsor","0900387000",2014,2014,2016,"1","Employer","Name","Alstom Power Inc"
"Windsor","0900387000",2014,2014,2016,"2","Employer","Name","Stanadyne Corp"
"Windsor","0900387000",2014,2014,2016,"3","Employer","Name","Envirotest Systems Holdings"
"Windsor","0900387000",2014,2014,2016,"4","Employer","Name","Konica Minolta"
"Windsor","0900387000",2014,2014,2016,"5","Employer","Name","Super Stop & Shop"
"Windsor","0900387000",2016,2017,2017,"1","Employer","Name","The Hartford"
"Windsor","0900387000",2016,2017,2017,"2","Employer","Name","VOYA"
"Windsor","0900387000",2016,2017,2017,"3","Employer","Name","GE Power"
"Windsor","0900387000",2016,2017,2017,"4","Employer","Name","CIGNA"
"Windsor","0900387000",2016,2017,2017,"5","Employer","Name","Walgreens"
"Windsor Locks","0900387070",2014,2014,2016,"1","Employer","Name","UTC Aerospace Systems"
"Windsor Locks","0900387070",2014,2014,2016,"2","Employer","Name","C & S Wholesale Grocers Inc"
"Windsor Locks","0900387070",2014,2014,2016,"3","Employer","Name","Ahlstrom Nonwovens Llc"
"Windsor Locks","0900387070",2014,2014,2016,"4","Employer","Name","Health New England"
"Windsor Locks","0900387070",2014,2014,2016,"5","Employer","Name","Bombardier Aerospace"
"Windsor Locks","0900387070",2014,2014,2017,"1","Employer","Name","UTC Aerospace Systems"
"Windsor Locks","0900387070",2014,2014,2017,"2","Employer","Name","C & S Wholesale Grocers Inc"
"Windsor Locks","0900387070",2014,2014,2017,"3","Employer","Name","Ahlstrom Nonwovens Llc"
"Windsor Locks","0900387070",2014,2014,2017,"4","Employer","Name","Health New England"
"Windsor Locks","0900387070",2014,2014,2017,"5","Employer","Name","Bombardier Aerospace"
"Wolcott","0900987560",2014,2014,2016,"1","Employer","Name","Devon Precision Industries Inc"
"Wolcott","0900987560",2014,2014,2016,"2","Employer","Name","Wolcott View Manor Health"
"Wolcott","0900987560",2014,2014,2016,"3","Employer","Name","Nucap US"
"Wolcott","0900987560",2014,2014,2016,"4","Employer","Name","Wolcott High School"
"Wolcott","0900987560",2014,2014,2016,"5","Employer","Name","Tyrrell School"
"Wolcott","0900987560",2014,2014,2017,"1","Employer","Name","Devon Precision Industries Inc"
"Wolcott","0900987560",2014,2014,2017,"2","Employer","Name","Wolcott View Manor Health"
"Wolcott","0900987560",2014,2014,2017,"3","Employer","Name","Nucap US"
"Wolcott","0900987560",2014,2014,2017,"4","Employer","Name","Wolcott High School"
"Wolcott","0900987560",2014,2014,2017,"5","Employer","Name","Tyrrell School"
"Woodbridge","0900987700",2014,2014,2016,"1","Employer","Name","Marrakech Inc"
"Woodbridge","0900987700",2014,2014,2016,"2","Employer","Name","Professional Parenting Program"
"Woodbridge","0900987700",2014,2014,2016,"3","Employer","Name","Dodge Crest Dodge Inc"
"Woodbridge","0900987700",2014,2014,2016,"4","Employer","Name","Advantage Cleaning Llc"
"Woodbridge","0900987700",2014,2014,2016,"5","Employer","Name","Amity Regional High School"
"Woodbridge","0900987700",2016,2017,2017,"1","Employer","Name","Town of Woodbridge"
"Woodbridge","0900987700",2016,2017,2017,"2","Employer","Name","Amity Regional School System"
"Woodbridge","0900987700",2016,2017,2017,"3","Employer","Name","Jewish Community Center"
"Woodbridge","0900987700",2016,2017,2017,"4","Employer","Name","Harborside Healthcare"
"Woodbridge","0900987700",2016,2017,2017,"5","Employer","Name","Coachman's Senior Living"
"Woodbury","0900587910",2014,2014,2016,"1","Employer","Name","Region 14"
"Woodbury","0900587910",2014,2014,2016,"2","Employer","Name","Town of Woodbury"
"Woodbury","0900587910",2014,2014,2016,"3","Employer","Name","Labonnes"
"Woodbury","0900587910",2014,2014,2016,"4","Employer","Name","New Morning"
"Woodbury","0900587910",2014,2014,2016,"5","Employer","Name","Curtis House Inn & Restaurant"
"Woodbury","0900587910",2016,2017,2017,"1","Employer","Name","Region 14"
"Woodbury","0900587910",2016,2017,2017,"2","Employer","Name","Town of Woodbury"
"Woodbury","0900587910",2016,2017,2017,"3","Employer","Name","Labonnes"
"Woodbury","0900587910",2016,2017,2017,"4","Employer","Name","O&G Industries"
"Woodbury","0900587910",2016,2017,2017,"5","Employer","Name","New Morning"
"Woodstock","0901588190",2014,2014,2016,"1","Employer","Name","Woodstock Public Schools"
"Woodstock","0901588190",2014,2014,2016,"2","Employer","Name","Crabtree & Evelyn Ltd"
"Woodstock","0901588190",2014,2014,2016,"3","Employer","Name","Northeast Placement Svc"
"Woodstock","0901588190",2014,2014,2016,"4","Employer","Name","Linemaster Switch Corp"
"Woodstock","0901588190",2014,2014,2016,"5","Employer","Name","Johns Manville"
"Woodstock","0901588190",2014,2014,2017,"1","Employer","Name","Woodstock Public Schools"
"Woodstock","0901588190",2014,2014,2017,"2","Employer","Name","Crabtree & Evelyn Ltd"
"Woodstock","0901588190",2014,2014,2017,"3","Employer","Name","Northeast Placement Svc"
"Woodstock","0901588190",2014,2014,2017,"4","Employer","Name","Linemaster Switch Corp"
