"Town","FIPS","Year","Year Submitted","Town Profile Year","Rank","Variable","Measure Type","Value"
"Canton","0900312270",2014,2014,2016,"4","Employer","Name","Dollar Tree Distribution Ctr"
"Canton","0900312270",2014,2014,2016,"5","Employer","Name","Kohl's"
"Canton","0900312270",2016,2017,2017,"1","Employer","Name","Town of Canton"
"Canton","0900312270",2016,2017,2017,"2","Employer","Name","Favarh"
"Canton","0900312270",2016,2017,2017,"3","Employer","Name","Shop Rite Supermarket"
"Canton","0900312270",2016,2017,2017,"4","Employer","Name","Cherry Brook Health Center"
"Canton","0900312270",2016,2017,2017,"5","Employer","Name","Kohls"
"Canton","900312270",2017,2018,2018,"1","Employer","Name","Town of Canton"
"Canton","900312270",2017,2018,2018,"2","Employer","Name","Favarh"
"Canton","900312270",2017,2018,2018,"3","Employer","Name","Shop Rite Supermarket"
"Canton","900312270",2017,2018,2018,"4","Employer","Name","Cherry Brook Health Center"
"Canton","900312270",2017,2018,2018,"5","Employer","Name","Kohls"
"Chaplin","0901513810",2014,2014,2016,"1","Employer","Name","Zlotnicks Realty"
"Chaplin","0901513810",2014,2014,2016,"2","Employer","Name","Z-Best Pizza"
"Chaplin","0901513810",2014,2014,2016,"3","Employer","Name","Chaplin Kawzacki"
"Chaplin","0901513810",2014,2014,2016,"4","Employer","Name","EZ Mart"
"Chaplin","0901513810",2014,2014,2016,"5","Employer","Name","Town of Chaplin"
"Chaplin","0901513810",2016,2017,2017,"1","Employer","Name","Connecticut Casket Co"
"Chaplin","0901513810",2016,2017,2017,"2","Employer","Name","Zlotnicks Gas"
"Chaplin","0901513810",2016,2017,2017,"3","Employer","Name","Chaplin Package Store"
"Chaplin","0901513810",2016,2017,2017,"4","Employer","Name","Pine Acres Restaurant"
"Chaplin","0901513810",2016,2017,2017,"5","Employer","Name","Passport Inn & Suites"
"Chaplin","901513810",2017,2018,2018,"1","Employer","Name","Chaplin Elementary School"
"Chaplin","901513810",2017,2018,2018,"2","Employer","Name","CT Casket Company LLC"
"Chaplin","901513810",2017,2018,2018,"3","Employer","Name","Quasar Internet Solutions"
"Chaplin","901513810",2017,2018,2018,"4","Employer","Name","Zlotnicks Irving"
"Chaplin","901513810",2017,2018,2018,"5","Employer","Name","Dunkin Donuts"
"Cheshire","0900914160",2014,2014,2016,"1","Employer","Name","Bozzuto's"
"Cheshire","0900914160",2014,2014,2016,"2","Employer","Name","Town of Cheshire"
"Cheshire","0900914160",2014,2014,2016,"3","Employer","Name","State of CT"
"Cheshire","0900914160",2014,2014,2016,"4","Employer","Name","Alexion Pharmaceuticals"
"Cheshire","0900914160",2014,2014,2016,"5","Employer","Name","Macy's Logistics"
"Cheshire","0900914160",2016,2017,2017,"1","Employer","Name","Bozzuto's"
"Cheshire","0900914160",2016,2017,2017,"2","Employer","Name","Town of Cheshire"
"Cheshire","0900914160",2016,2017,2017,"3","Employer","Name","State of CT"
"Cheshire","0900914160",2016,2017,2017,"4","Employer","Name","Macy's"
"Cheshire","0900914160",2016,2017,2017,"5","Employer","Name","UTC Aerospace"
"Cheshire","900914160",2017,2018,2018,"1","Employer","Name","Bozzuto’s Inc."
"Cheshire","900914160",2017,2018,2018,"2","Employer","Name","Town of Cheshire"
"Cheshire","900914160",2017,2018,2018,"3","Employer","Name","State of Connecticut"
"Cheshire","900914160",2017,2018,2018,"4","Employer","Name","Macy’s Logistics"
"Cheshire","900914160",2017,2018,2018,"5","Employer","Name","Collins Aerospace"
"Chester","0900714300",2014,2014,2016,"1","Employer","Name","Greenwald Industries"
"Chester","0900714300",2014,2014,2016,"2","Employer","Name","Norma Terris Theatre"
"Chester","0900714300",2014,2014,2016,"3","Employer","Name","Roto Frank of America Inc"
"Chester","0900714300",2014,2014,2016,"4","Employer","Name","Whelen Engineering Co Inc"
"Chester","0900714300",2014,2014,2016,"5","Employer","Name","YMCA"
"Chester","0900714300",2014,2014,2017,"1","Employer","Name","Greenwald Industries"
"Chester","0900714300",2014,2014,2017,"2","Employer","Name","Norma Terris Theatre"
"Chester","0900714300",2014,2014,2017,"3","Employer","Name","Roto Frank of America Inc"
"Chester","0900714300",2014,2014,2017,"4","Employer","Name","Whelen Engineering Co Inc"
"Chester","0900714300",2014,2014,2017,"5","Employer","Name","YMCA"
"Chester","0900714300",2014,2014,2018,"1","Employer","Name","Greenwald Industries"
"Chester","0900714300",2014,2014,2018,"2","Employer","Name","Norma Terris Theatre"
"Chester","0900714300",2014,2014,2018,"3","Employer","Name","Roto Frank of America Inc"
"Chester","0900714300",2014,2014,2018,"4","Employer","Name","Whelen Engineering Co Inc"
"Chester","0900714300",2014,2014,2018,"5","Employer","Name","YMCA"
"Clinton","0900715350",2014,2014,2016,"1","Employer","Name","Unilever Home & Personal Care"
"Clinton","0900715350",2014,2014,2016,"2","Employer","Name","Super Stop & Shop"
"Clinton","0900715350",2014,2014,2016,"3","Employer","Name","Shop Rite Supermarket"
"Clinton","0900715350",2014,2014,2016,"4","Employer","Name","Joel School"
"Clinton","0900715350",2014,2014,2016,"5","Employer","Name","Monroe Staffing Svc"
"Clinton","0900715350",2014,2014,2017,"1","Employer","Name","Unilever Home & Personal Care"
"Clinton","0900715350",2014,2014,2017,"2","Employer","Name","Super Stop & Shop"
"Clinton","0900715350",2014,2014,2017,"3","Employer","Name","Shop Rite Supermarket"
"Clinton","0900715350",2014,2014,2017,"4","Employer","Name","Joel School"
"Clinton","0900715350",2014,2014,2017,"5","Employer","Name","Monroe Staffing Svc"
"Clinton","0900715350",2014,2014,2018,"1","Employer","Name","Unilever Home & Personal Care"
"Clinton","0900715350",2014,2014,2018,"2","Employer","Name","Super Stop & Shop"
"Clinton","0900715350",2014,2014,2018,"3","Employer","Name","Shop Rite Supermarket"
"Clinton","0900715350",2014,2014,2018,"4","Employer","Name","Joel School"
"Clinton","0900715350",2014,2014,2018,"5","Employer","Name","Monroe Staffing Svc"
"Colchester","0901115910",2014,2014,2016,"1","Employer","Name","S & S Arts & Crafts & Factory"
"Colchester","0901115910",2014,2014,2016,"2","Employer","Name","Super Stop & Shop"
"Colchester","0901115910",2014,2014,2016,"3","Employer","Name","Caring Community"
"Colchester","0901115910",2014,2014,2016,"4","Employer","Name","Harrington Court"
"Colchester","0901115910",2014,2014,2016,"5","Employer","Name","Bacon Academy School"
"Colchester","0901115910",2014,2014,2017,"1","Employer","Name","S & S Arts & Crafts & Factory"
"Colchester","0901115910",2014,2014,2017,"2","Employer","Name","Super Stop & Shop"
"Colchester","0901115910",2014,2014,2017,"3","Employer","Name","Caring Community"
"Colchester","0901115910",2014,2014,2017,"4","Employer","Name","Harrington Court"
"Colchester","0901115910",2014,2014,2017,"5","Employer","Name","Bacon Academy School"
"Colchester","901115910",2017,2018,2018,"1","Employer","Name","S&S Arts and Crafts Factory"
"Colchester","901115910",2017,2018,2018,"2","Employer","Name","Super Stop and Shop"
"Colchester","901115910",2017,2018,2018,"3","Employer","Name","Incord"
"Colchester","901115910",2017,2018,2018,"4","Employer","Name","Harrington Court"
"Colchester","901115910",2017,2018,2018,"5","Employer","Name","Alpha Q"
"Colebrook","0900516050",2014,2014,2016,"1","Employer","Name","Colebrook BOE"
"Colebrook","0900516050",2014,2014,2016,"2","Employer","Name","Town of Colebrook"
"Colebrook","0900516050",2014,2014,2016,"3","Employer","Name","YMCA Camp Jewell"
"Colebrook","0900516050",2014,2014,2016,"4","Employer","Name","Painting by Marge"
"Colebrook","0900516050",2014,2014,2016,"5","Employer","Name","Millard Welding"
"Colebrook","0900516050",2016,2017,2017,"1","Employer","Name","Colebrook Consolidated School"
"Colebrook","0900516050",2016,2017,2017,"2","Employer","Name","Town of Colebrook"
"Colebrook","0900516050",2016,2017,2017,"3","Employer","Name","YMCA Camp Jewell"
"Colebrook","0900516050",2016,2017,2017,"4","Employer","Name","New Beginnings Farm"
"Colebrook","0900516050",2016,2017,2017,"5","Employer","Name","Colebrook Store"
"Colebrook","0900516050",2016,2017,2018,"1","Employer","Name","Colebrook Consolidated School"
"Colebrook","0900516050",2016,2017,2018,"2","Employer","Name","Town of Colebrook"
"Colebrook","0900516050",2016,2017,2018,"3","Employer","Name","YMCA Camp Jewell"
"Colebrook","0900516050",2016,2017,2018,"4","Employer","Name","New Beginnings Farm"
"Colebrook","0900516050",2016,2017,2018,"5","Employer","Name","Colebrook Store"
"Columbia","0901316400",2014,2014,2016,"1","Employer","Name","Columbia Manufactering"
"Columbia","0901316400",2014,2014,2016,"2","Employer","Name","Columbia Ford"
"Columbia","0901316400",2014,2014,2016,"3","Employer","Name","Wile Motors"
"Columbia","0901316400",2014,2014,2016,"4","Employer","Name","Town of Columbia"
"Columbia","0901316400",2014,2014,2016,"5","Employer","Name","Eastconn"
"Columbia","0901316400",2016,2017,2017,"1","Employer","Name","Columbia Manufactering"
"Columbia","0901316400",2016,2017,2017,"2","Employer","Name","Columbia Ford"
"Columbia","0901316400",2016,2017,2017,"3","Employer","Name","Wile Motors"
"Columbia","0901316400",2016,2017,2017,"4","Employer","Name","EastConn"
"Columbia","0901316400",2016,2017,2017,"5","Employer","Name","Hawk Intergrated Plastics"
"Columbia","0901316400",2016,2017,2018,"1","Employer","Name","Columbia Manufactering"
"Columbia","0901316400",2016,2017,2018,"2","Employer","Name","Columbia Ford"
"Columbia","0901316400",2016,2017,2018,"3","Employer","Name","Wile Motors"
"Columbia","0901316400",2016,2017,2018,"4","Employer","Name","EastConn"
"Columbia","0901316400",2016,2017,2018,"5","Employer","Name","Hawk Intergrated Plastics"
"Cornwall","0900517240",2014,2014,2016,"1","Employer","Name","Mohawk Mountain Ski Area"
"Cornwall","0900517240",2014,2014,2016,"2","Employer","Name","Town of Cornwall"
"Cornwall","0900517240",2014,2014,2016,"3","Employer","Name","National Iron Bank"
"Cornwall","0900517240",2014,2014,2016,"4","Employer","Name","Northwest Builders"
"Cornwall","0900517240",2014,2014,2016,"5","Employer","Name","-9999"
"Cornwall","0900517240",2016,2017,2017,"1","Employer","Name","Mohawk Mountain Ski Area"
"Cornwall","0900517240",2016,2017,2017,"2","Employer","Name","Northeast Builders"
"Cornwall","0900517240",2016,2017,2017,"3","Employer","Name","Town of Cornwall"
"Cornwall","0900517240",2016,2017,2017,"4","Employer","Name","National Iron Bank"
"Cornwall","0900517240",2016,2017,2017,"5","Employer","Name","Cornwall Electric"
"Cornwall","0900517240",2016,2017,2018,"1","Employer","Name","Mohawk Mountain Ski Area"
"Cornwall","0900517240",2016,2017,2018,"2","Employer","Name","Northeast Builders"
"Cornwall","0900517240",2016,2017,2018,"3","Employer","Name","Town of Cornwall"
"Cornwall","0900517240",2016,2017,2018,"4","Employer","Name","National Iron Bank"
"Cornwall","0900517240",2016,2017,2018,"5","Employer","Name","Cornwall Electric"
"Coventry","0901317800",2014,2014,2016,"1","Employer","Name","East of River Veterinary Emerg"
"Coventry","0901317800",2014,2014,2016,"2","Employer","Name","Captain Nathan Hale Middle"
"Coventry","0901317800",2014,2014,2016,"3","Employer","Name","Coventry High School"
"Coventry","0901317800",2014,2014,2016,"4","Employer","Name","George Hersey Robertson School"
"Coventry","0901317800",2014,2014,2016,"5","Employer","Name","Highland Park Market"
"Coventry","0901317800",2014,2014,2017,"1","Employer","Name","East of River Veterinary Emerg"
"Coventry","0901317800",2014,2014,2017,"2","Employer","Name","Captain Nathan Hale Middle"
"Coventry","0901317800",2014,2014,2017,"3","Employer","Name","Coventry High School"
"Coventry","0901317800",2014,2014,2017,"4","Employer","Name","George Hersey Robertson School"
"Coventry","0901317800",2014,2014,2017,"5","Employer","Name","Highland Park Market"
"Coventry","0901317800",2014,2014,2018,"1","Employer","Name","East of River Veterinary Emerg"
"Coventry","0901317800",2014,2014,2018,"2","Employer","Name","Captain Nathan Hale Middle"
"Coventry","0901317800",2014,2014,2018,"3","Employer","Name","Coventry High School"
"Coventry","0901317800",2014,2014,2018,"4","Employer","Name","George Hersey Robertson School"
"Coventry","0901317800",2014,2014,2018,"5","Employer","Name","Highland Park Market"
"Cromwell","0900718080",2014,2014,2016,"1","Employer","Name","Walmart"
"Cromwell","0900718080",2014,2014,2016,"2","Employer","Name","Adelbrook Behavioral & Developmental"
"Cromwell","0900718080",2014,2014,2016,"3","Employer","Name","Stop and Shop"
"Cromwell","0900718080",2014,2014,2016,"4","Employer","Name","Covenant Billage"
"Cromwell","0900718080",2014,2014,2016,"5","Employer","Name","Haven Health Care"
"Cromwell","0900718080",2016,2017,2017,"1","Employer","Name","Walmart"
"Cromwell","0900718080",2016,2017,2017,"2","Employer","Name","Adelbrook Behavioral & Developmental"
"Cromwell","0900718080",2016,2017,2017,"3","Employer","Name","Stop and Shop"
"Cromwell","0900718080",2016,2017,2017,"4","Employer","Name","Covenant Billage"
"Cromwell","0900718080",2016,2017,2017,"5","Employer","Name","GKN Aerospace Serives"
"Cromwell","0900718080",2016,2017,2018,"1","Employer","Name","Walmart"
"Cromwell","0900718080",2016,2017,2018,"2","Employer","Name","Adelbrook Behavioral & Developmental"
"Cromwell","0900718080",2016,2017,2018,"3","Employer","Name","Stop and Shop"
"Cromwell","0900718080",2016,2017,2018,"4","Employer","Name","Covenant Billage"
"Cromwell","0900718080",2016,2017,2018,"5","Employer","Name","GKN Aerospace Serives"
"Danbury","0900118500",2014,2014,2016,"1","Employer","Name","Danbury Hospital"
"Danbury","0900118500",2014,2014,2016,"2","Employer","Name","William Raveis Real Estate"
"Danbury","0900118500",2014,2014,2016,"3","Employer","Name","Pitney Bowes Document Mssgng"
"Danbury","0900118500",2014,2014,2016,"4","Employer","Name","Western Connecticut State Univ"
"Danbury","0900118500",2014,2014,2016,"5","Employer","Name","Scholastic Corp"
"Danbury","0900118500",2014,2014,2017,"1","Employer","Name","Danbury Hospital"
"Danbury","0900118500",2014,2014,2017,"2","Employer","Name","William Raveis Real Estate"
"Danbury","0900118500",2014,2014,2017,"3","Employer","Name","Pitney Bowes Document Mssgng"
"Danbury","0900118500",2014,2014,2017,"4","Employer","Name","Western Connecticut State Univ"
"Danbury","0900118500",2014,2014,2017,"5","Employer","Name","Scholastic Corp"
"Danbury","900118500",2017,2018,2018,"1","Employer","Name","Quintiles IMS"
"Danbury","900118500",2017,2018,2018,"2","Employer","Name","UTC Aerospace"
"Danbury","900118500",2017,2018,2018,"3","Employer","Name","Western CT State University"
"Danbury","900118500",2017,2018,2018,"4","Employer","Name","Danbury Hospital"
"Danbury","900118500",2017,2018,2018,"5","Employer","Name","Fuel Cell Energy"
"Darien","0900118850",2014,2014,2016,"1","Employer","Name","Darien Office Ctr"
"Darien","0900118850",2014,2014,2016,"2","Employer","Name","YMCA"
"Darien","0900118850",2014,2014,2016,"3","Employer","Name","Middlesex Middle School"
"Darien","0900118850",2014,2014,2016,"4","Employer","Name","Super Stop & Shop"
"Darien","0900118850",2014,2014,2016,"5","Employer","Name","Woodway Country Club"
"Darien","0900118850",2014,2014,2017,"1","Employer","Name","Darien Office Ctr"
"Darien","0900118850",2014,2014,2017,"2","Employer","Name","YMCA"
"Darien","0900118850",2014,2014,2017,"3","Employer","Name","Middlesex Middle School"
"Darien","0900118850",2014,2014,2017,"4","Employer","Name","Super Stop & Shop"
"Darien","0900118850",2014,2014,2017,"5","Employer","Name","Woodway Country Club"
"Darien","900118850",2017,2018,2018,"1","Employer","Name","Town of Darien"
"Darien","900118850",2017,2018,2018,"2","Employer","Name","Zoto’s International Hair Care Products"
"Darien","900118850",2017,2018,2018,"3","Employer","Name","Colangelo Synergy Marketing"
"Darien","900118850",2017,2018,2018,"4","Employer","Name","Wee Burn Country Club"
"Darien","900118850",2017,2018,2018,"5","Employer","Name","Ring’s End, Inc."
"Deep River","0900719130",2014,2014,2016,"1","Employer","Name","Tri Town Precision Plastics"
"Deep River","0900719130",2014,2014,2016,"2","Employer","Name","Silgan Plastics Corp"
"Deep River","0900719130",2014,2014,2016,"3","Employer","Name","Deep River Elementary School"
"Deep River","0900719130",2014,2014,2016,"4","Employer","Name","Adam's Super Food Stores"
"Deep River","0900719130",2014,2014,2016,"5","Employer","Name","Valley Regional High School"
"Deep River","0900719130",2014,2014,2017,"1","Employer","Name","Tri Town Precision Plastics"
"Deep River","0900719130",2014,2014,2017,"2","Employer","Name","Silgan Plastics Corp"
"Deep River","0900719130",2014,2014,2017,"3","Employer","Name","Deep River Elementary School"
"Deep River","0900719130",2014,2014,2017,"4","Employer","Name","Adam's Super Food Stores"
"Deep River","0900719130",2014,2014,2017,"5","Employer","Name","Valley Regional High School"
"Deep River","0900719130",2014,2014,2018,"1","Employer","Name","Tri Town Precision Plastics"
"Deep River","0900719130",2014,2014,2018,"2","Employer","Name","Silgan Plastics Corp"
"Deep River","0900719130",2014,2014,2018,"3","Employer","Name","Deep River Elementary School"
"Deep River","0900719130",2014,2014,2018,"4","Employer","Name","Adam's Super Food Stores"
"Deep River","0900719130",2014,2014,2018,"5","Employer","Name","Valley Regional High School"
"Derby","0900919550",2014,2014,2016,"1","Employer","Name","Griffin Hospital"
"Derby","0900919550",2014,2014,2016,"2","Employer","Name","City of Derby"
"Derby","0900919550",2014,2014,2016,"3","Employer","Name","Walmart"
"Derby","0900919550",2014,2014,2016,"4","Employer","Name","State of CT"
